iter	Passed	Remaining
6331	392575	136893
6332	392644	136833
6333	392713	136773
6334	392772	136710
6335	392833	136648
6336	392849	136570
6337	392915	136510
6338	392918	136427
6339	392986	136367
6340	393046	136304
6341	393109	136243
6342	393174	136182
6343	393238	136121
6344	393300	136059
6345	393365	135998
6346	393428	135936
6347	393490	135874
6348	393551	135812
6349	393609	135748
6350	393671	135686
6351	393735	135625
6352	393800	135564
6353	393858	135501
6354	393923	135440
6355	393987	135378
6356	394003	135301
6357	394059	135237
6358	394117	135173
6359	394181	135112
6360	394252	135053
6361	394319	134993
6362	394386	134932
6363	394449	134871
6364	394450	134788
6365	394514	134727
6366	394579	134666
6367	394645	134605
6368	394712	134545
6369	394777	134484
6370	394838	134422
6371	394910	134363
6372	394979	134304
6373	395045	134243
6374	395111	134183
6375	395177	134122
6376	395238	134060
6377	395302	133998
6378	395364	133936
6379	395423	133873
6380	395483	133810
6381	395545	133749
6382	395600	133684
6383	395659	133621
6384	395723	133560
6385	395790	133500
6386	395858	133440
6387	395914	133376
6388	395981	133316
6389	396052	133257
6390	396114	133195
6391	396173	133132
6392	396238	133071
6393	396299	133008
6394	396368	132949
6395	396438	132889
6396	396500	132828
6397	396566	132767
6398	396626	132704
6399	396693	132644
6400	396755	132582
6401	396817	132520
6402	396883	132459
6403	396941	132396
6404	397009	132336
6405	397069	132273
6406	397130	132211
6407	397191	132149
6408	397251	132086
6409	397317	132025
6410	397384	131965
6411	397447	131903
6412	397508	131841
6413	397570	131779
6414	397643	131721
6415	397708	131660
6416	397771	131598
6417	397835	131537
6418	397903	131477
6419	397964	131415
6420	398027	131353
6421	398084	131289
6422	398140	131225
6423	398199	131162
6424	398265	131102
6425	398328	131040
6426	398392	130979
6427	398453	130916
6428	398517	130855
6429	398581	130794
6430	398648	130733
6431	398709	130671
6432	398778	130611
6433	398843	130550
6434	398909	130490
6435	398970	130427
6436	399033	130366
6437	399097	130304
6438	399160	130243
6439	399222	130181
6440	399283	130118
6441	399343	130056
6442	399410	129995
6443	399475	129934
6444	399507	129863
6445	399569	129801
6446	399632	129739
6447	399642	129660
6448	399707	129599
6449	399767	129537
6450	399834	129476
6451	399896	129414
6452	399972	129357
6453	400048	129299
6454	400113	129238
6455	400175	129176
6456	400239	129115
6457	400300	129053
6458	400361	128990
6459	400424	128929
6460	400500	128871
6461	400566	128811
6462	400631	128750
6463	400696	128688
6464	400760	128627
6465	400826	128566
6466	400885	128503
6467	400946	128441
6468	400947	128360
6469	401007	128297
6470	401077	128238
6471	401137	128175
6472	401198	128113
6473	401268	128053
6474	401334	127993
6475	401392	127929
6476	401459	127869
6477	401519	127806
6478	401586	127746
6479	401659	127688
6480	401721	127626
6481	401811	127573
6482	401877	127512
6483	401939	127450
6484	402004	127389
6485	402067	127327
6486	402131	127266
6487	402198	127205
6488	402266	127145
6489	402330	127084
6490	402396	127023
6491	402461	126962
6492	402529	126902
6493	402593	126841
6494	402654	126778
6495	402721	126718
6496	402782	126656
6497	402852	126596
6498	402911	126533
6499	402976	126472
6500	403043	126412
6501	403075	126340
6502	403138	126278
6503	403199	126216
6504	403262	126155
6505	403331	126095
6506	403390	126032
6507	403450	125969
6508	403517	125909
6509	403580	125847
6510	403641	125785
6511	403702	125723
6512	403761	125660
6513	403820	125597
6514	403882	125535
6515	403944	125473
6516	404007	125411
6517	404074	125350
6518	404139	125289
6519	404208	125230
6520	404272	125168
6521	404333	125106
6522	404404	125047
6523	404467	124985
6524	404525	124922
6525	404591	124861
6526	404658	124801
6527	404727	124741
6528	404789	124679
6529	404853	124617
6530	404923	124558
6531	404987	124497
6532	405056	124437
6533	405125	124377
6534	405187	124315
6535	405247	124252
6536	405308	124190
6537	405373	124129
6538	405440	124068
6539	405502	124006
6540	405562	123944
6541	405624	123882
6542	405690	123821
6543	405755	123760
6544	405822	123699
6545	405885	123638
6546	405945	123575
6547	406009	123514
6548	406073	123452
6549	406132	123390
6550	406195	123328
6551	406258	123266
6552	406324	123205
6553	406393	123145
6554	406456	123084
6555	406524	123023
6556	406584	122961
6557	406646	122899
6558	406710	122837
6559	406775	122776
6560	406840	122715
6561	406903	122653
6562	406963	122591
6563	407029	122530
6564	407091	122468
6565	407155	122407
6566	407223	122346
6567	407286	122285
6568	407358	122226
6569	407424	122165
6570	407489	122104
6571	407553	122042
6572	407562	121964
6573	407633	121905
6574	407699	121844
6575	407729	121773
6576	407798	121713
6577	407861	121651
6578	407926	121590
6579	407990	121529
6580	408051	121466
6581	408112	121404
6582	408176	121343
6583	408237	121280
6584	408299	121218
6585	408364	121157
6586	408430	121096
6587	408446	121021
6588	408513	120960
6589	408574	120898
6590	408640	120837
6591	408701	120775
6592	408762	120712
6593	408827	120651
6594	408888	120589
6595	408949	120527
6596	409010	120465
6597	409072	120402
6598	409144	120344
6599	409206	120281
6600	409267	120219
6601	409329	120157
6602	409391	120095
6603	409458	120035
6604	409521	119973
6605	409583	119911
6606	409648	119850
6607	409714	119789
6608	409781	119728
6609	409845	119667
6610	409906	119605
6611	409975	119545
6612	410047	119486
6613	410111	119424
6614	410177	119363
6615	410248	119304
6616	410313	119243
6617	410380	119182
6618	410445	119121
6619	410510	119060
6620	410573	118998
6621	410640	118938
6622	410706	118877
6623	410781	118819
6624	410847	118758
6625	410910	118696
6626	410970	118633
6627	411030	118571
6628	411093	118509
6629	411158	118448
6630	411225	118387
6631	411287	118325
6632	411353	118264
6633	411417	118203
6634	411480	118141
6635	411540	118079
6636	411603	118017
6637	411677	117958
6638	411738	117896
6639	411807	117836
6640	411873	117775
6641	411938	117714
6642	411999	117652
6643	412066	117591
6644	412131	117530
6645	412200	117470
6646	412263	117408
6647	412325	117346
6648	412389	117285
6649	412454	117223
6650	412514	117161
6651	412551	117092
6652	412619	117031
6653	412690	116972
6654	412753	116910
6655	412812	116847
6656	412872	116785
6657	412938	116724
6658	413002	116662
6659	413075	116603
6660	413141	116542
6661	413207	116482
6662	413271	116420
6663	413338	116360
6664	413404	116298
6665	413467	116237
6666	413530	116175
6667	413592	116113
6668	413661	116053
6669	413728	115992
6670	413790	115930
6671	413854	115869
6672	413918	115807
6673	413979	115745
6674	414044	115684
6675	414111	115623
6676	414177	115562
6677	414244	115502
6678	414304	115439
6679	414363	115376
6680	414427	115315
6681	414495	115254
6682	414553	115191
6683	414616	115129
6684	414678	115067
6685	414738	115005
6686	414802	114943
6687	414869	114883
6688	414937	114822
6689	415004	114762
6690	415063	114699
6691	415125	114637
6692	415188	114575
6693	415247	114512
6694	415309	114450
6695	415371	114388
6696	415435	114327
6697	415499	114265
6698	415560	114203
6699	415618	114140
6700	415683	114078
6701	415745	114016
6702	415806	113954
6703	415865	113891
6704	415935	113831
6705	415996	113769
6706	416055	113706
6707	416056	113627
6708	416126	113567
6709	416188	113505
6710	416249	113443
6711	416307	113380
6712	416373	113319
6713	416431	113256
6714	416490	113193
6715	416551	113131
6716	416611	113068
6717	416678	113008
6718	416762	112952
6719	416833	112892
6720	416898	112831
6721	416965	112770
6722	417032	112709
6723	417095	112648
6724	417158	112586
6725	417231	112527
6726	417295	112465
6727	417361	112404
6728	417436	112346
6729	417502	112285
6730	417570	112224
6731	417631	112162
6732	417695	112101
6733	417759	112039
6734	417821	111977
6735	417851	111906
6736	417916	111845
6737	417981	111784
6738	418042	111722
6739	418103	111659
6740	418166	111597
6741	418238	111538
6742	418299	111476
6743	418366	111415
6744	418430	111354
6745	418489	111291
6746	418549	111228
6747	418605	111164
6748	418666	111102
6749	418738	111043
6750	418803	110982
6751	418872	110921
6752	418933	110859
6753	418999	110798
6754	419061	110736
6755	419129	110676
6756	419189	110613
6757	419255	110552
6758	419310	110488
6759	419370	110425
6760	419434	110364
6761	419504	110304
6762	419566	110242
6763	419635	110182
6764	419700	110120
6765	419768	110060
6766	419828	109997
6767	419892	109936
6768	419956	109874
6769	420015	109812
6770	420086	109752
6771	420150	109690
6772	420214	109629
6773	420280	109568
6774	420337	109504
6775	420401	109443
6776	420466	109382
6777	420534	109321
6778	420599	109260
6779	420664	109198
6780	420734	109138
6781	420795	109076
6782	420860	109015
6783	420921	108953
6784	420987	108892
6785	421053	108831
6786	421120	108770
6787	421179	108707
6788	421254	108648
6789	421319	108587
6790	421382	108525
6791	421447	108464
6792	421502	108400
6793	421566	108339
6794	421630	108277
6795	421695	108216
6796	421760	108154
6797	421825	108093
6798	421889	108032
6799	421945	107968
6800	421999	107904
6801	422060	107842
6802	422122	107779
6803	422184	107717
6804	422248	107656
6805	422318	107596
6806	422387	107536
6807	422454	107475
6808	422520	107414
6809	422585	107352
6810	422644	107290
6811	422707	107228
6812	422769	107166
6813	422829	107103
6814	422889	107040
6815	422948	106978
6816	423016	106917
6817	423079	106855
6818	423144	106794
6819	423210	106733
6820	423278	106672
6821	423336	106609
6822	423399	106548
6823	423466	106487
6824	423536	106427
6825	423539	106350
6826	423602	106288
6827	423664	106226
6828	423724	106163
6829	423787	106101
6830	423855	106041
6831	423919	105979
6832	423979	105917
6833	424039	105854
6834	424101	105792
6835	424167	105731
6836	424235	105670
6837	424300	105609
6838	424301	105532
6839	424363	105470
6840	424394	105400
6841	424454	105338
6842	424516	105276
6843	424580	105214
6844	424648	105154
6845	424708	105091
6846	424772	105029
6847	424833	104967
6848	424895	104905
6849	424963	104845
6850	425023	104782
6851	425089	104721
6852	425155	104660
6853	425218	104598
6854	425280	104536
6855	425349	104476
6856	425410	104413
6857	425471	104351
6858	425531	104288
6859	425600	104228
6860	425662	104166
6861	425725	104104
6862	425790	104043
6863	425858	103982
6864	425927	103922
6865	425992	103861
6866	426059	103800
6867	426121	103738
6868	426188	103677
6869	426250	103615
6870	426312	103553
6871	426380	103492
6872	426441	103430
6873	426506	103369
6874	426571	103307
6875	426636	103246
6876	426707	103186
6877	426773	103125
6878	426838	103064
6879	426900	103002
6880	426964	102940
6881	427032	102879
6882	427099	102819
6883	427162	102757
6884	427222	102694
6885	427287	102633
6886	427347	102570
6887	427406	102508
6888	427470	102446
6889	427541	102386
6890	427601	102323
6891	427663	102261
6892	427665	102185
6893	427728	102123
6894	427792	102062
6895	427856	102000
6896	427919	101938
6897	427985	101877
6898	428053	101817
6899	428121	101756
6900	428180	101693
6901	428242	101631
6902	428308	101570
6903	428368	101507
6904	428435	101447
6905	428496	101384
6906	428562	101323
6907	428624	101261
6908	428688	101199
6909	428748	101137
6910	428809	101075
6911	428882	101015
6912	428942	100953
6913	429012	100893
6914	429077	100831
6915	429138	100769
6916	429204	100708
6917	429264	100645
6918	429329	100584
6919	429397	100523
6920	429462	100462
6921	429466	100386
6922	429522	100323
6923	429585	100261
6924	429647	100199
6925	429709	100137
6926	429772	100075
6927	429843	100015
6928	429904	99953
6929	429964	99890
6930	430019	99827
6931	430079	99764
6932	430136	99701
6933	430193	99638
6934	430254	99575
6935	430316	99513
6936	430379	99451
6937	430446	99391
6938	430510	99329
6939	430569	99266
6940	430629	99204
6941	430686	99141
6942	430752	99079
6943	430817	99018
6944	430881	98957
6945	430948	98896
6946	431011	98834
6947	431074	98772
6948	431138	98710
6949	431197	98647
6950	431259	98585
6951	431317	98523
6952	431383	98461
6953	431447	98400
6954	431506	98337
6955	431563	98274
6956	431651	98218
6957	431716	98156
6958	431777	98094
6959	431843	98033
6960	431904	97971
6961	431965	97908
6962	432027	97846
6963	432087	97784
6964	432148	97721
6965	432207	97659
6966	432274	97598
6967	432333	97535
6968	432396	97473
6969	432459	97411
6970	432519	97349
6971	432582	97287
6972	432641	97224
6973	432700	97162
6974	432771	97102
6975	432836	97040
6976	432911	96981
6977	432975	96919
6978	433046	96859
6979	433111	96798
6980	433175	96737
6981	433251	96677
6982	433314	96616
6983	433378	96554
6984	433442	96493
6985	433509	96431
6986	433572	96370
6987	433640	96309
6988	433700	96246
6989	433766	96185
6990	433837	96125
6991	433899	96063
6992	433967	96002
6993	434028	95940
6994	434086	95877
6995	434147	95815
6996	434215	95754
6997	434278	95692
6998	434343	95631
6999	434407	95569
7000	434468	95507
7001	434530	95445
7002	434594	95383
7003	434654	95321
7004	434715	95258
7005	434778	95196
7006	434846	95136
7007	434908	95074
7008	434973	95012
7009	435035	94950
7010	435092	94887
7011	435163	94827
7012	435226	94765
7013	435286	94703
7014	435354	94642
7015	435417	94580
7016	435478	94518
7017	435538	94455
7018	435604	94394
7019	435668	94332
7020	435739	94272
7021	435800	94210
7022	435865	94148
7023	435929	94087
7024	436003	94027
7025	436072	93967
7026	436139	93906
7027	436206	93845
7028	436271	93783
7029	436339	93722
7030	436407	93662
7031	436467	93599
7032	436534	93538
7033	436596	93476
7034	436658	93414
7035	436716	93351
7036	436777	93289
7037	436838	93227
7038	436902	93165
7039	436970	93104
7040	437033	93042
7041	437097	92981
7042	437167	92920
7043	437241	92861
7044	437309	92800
7045	437367	92737
7046	437426	92674
7047	437490	92612
7048	437552	92550
7049	437613	92488
7050	437677	92426
7051	437741	92365
7052	437803	92303
7053	437870	92242
7054	437932	92179
7055	437993	92117
7056	438053	92055
7057	438113	91992
7058	438182	91932
7059	438246	91870
7060	438306	91807
7061	438369	91745
7062	438433	91684
7063	438492	91621
7064	438556	91559
7065	438624	91498
7066	438685	91436
7067	438749	91375
7068	438815	91313
7069	438878	91251
7070	438944	91190
7071	439011	91129
7072	439075	91068
7073	439145	91007
7074	439223	90948
7075	439295	90888
7076	439356	90826
7077	439425	90765
7078	439496	90705
7079	439560	90643
7080	439629	90583
7081	439693	90521
7082	439756	90459
7083	439828	90399
7084	439898	90339
7085	439962	90277
7086	440022	90214
7087	440087	90153
7088	440158	90093
7089	440223	90031
7090	440286	89969
7091	440349	89907
7092	440410	89845
7093	440484	89785
7094	440547	89723
7095	440609	89661
7096	440678	89601
7097	440741	89539
7098	440804	89477
7099	440859	89413
7100	440920	89351
7101	440982	89289
7102	441043	89227
7103	441108	89165
7104	441168	89103
7105	441232	89041
7106	441298	88979
7107	441372	88920
7108	441436	88858
7109	441502	88797
7110	441568	88735
7111	441638	88675
7112	441704	88614
7113	441771	88553
7114	441835	88491
7115	441895	88428
7116	441954	88366
7117	442026	88305
7118	442088	88243
7119	442155	88182
7120	442219	88120
7121	442287	88060
7122	442362	88000
7123	442423	87938
7124	442496	87878
7125	442559	87816
7126	442624	87754
7127	442689	87693
7128	442751	87631
7129	442812	87568
7130	442871	87506
7131	442872	87432
7132	442937	87370
7133	443002	87308
7134	443071	87248
7135	443129	87185
7136	443195	87123
7137	443260	87062
7138	443321	87000
7139	443385	86938
7140	443451	86876
7141	443460	86804
7142	443532	86744
7143	443601	86683
7144	443670	86622
7145	443741	86562
7146	443811	86501
7147	443871	86439
7148	443933	86377
7149	444000	86316
7150	444069	86255
7151	444140	86195
7152	444209	86134
7153	444280	86073
7154	444339	86011
7155	444404	85949
7156	444478	85889
7157	444539	85827
7158	444609	85766
7159	444670	85704
7160	444737	85643
7161	444802	85581
7162	444872	85521
7163	444935	85459
7164	445002	85398
7165	445074	85338
7166	445144	85277
7167	445210	85216
7168	445273	85154
7169	445337	85092
7170	445397	85029
7171	445455	84967
7172	445520	84905
7173	445588	84844
7174	445652	84782
7175	445715	84720
7176	445775	84658
7177	445837	84596
7178	445896	84533
7179	445959	84471
7180	446025	84410
7181	446089	84348
7182	446154	84286
7183	446214	84224
7184	446276	84162
7185	446341	84100
7186	446410	84039
7187	446475	83978
7188	446538	83916
7189	446603	83854
7190	446670	83793
7191	446730	83730
7192	446795	83669
7193	446862	83608
7194	446924	83546
7195	446988	83484
7196	447054	83422
7197	447118	83361
7198	447183	83299
7199	447246	83237
7200	447311	83176
7201	447376	83114
7202	447449	83054
7203	447509	82991
7204	447576	82930
7205	447641	82868
7206	447703	82806
7207	447768	82745
7208	447830	82683
7209	447895	82621
7210	447968	82561
7211	448036	82500
7212	448104	82439
7213	448165	82377
7214	448226	82314
7215	448290	82252
7216	448357	82191
7217	448423	82130
7218	448484	82067
7219	448552	82006
7220	448615	81944
7221	448677	81882
7222	448737	81820
7223	448797	81757
7224	448860	81695
7225	448922	81633
7226	448993	81573
7227	449070	81513
7228	449139	81452
7229	449203	81390
7230	449274	81330
7231	449341	81269
7232	449402	81206
7233	449462	81144
7234	449522	81081
7235	449582	81019
7236	449643	80956
7237	449717	80896
7238	449780	80834
7239	449846	80773
7240	449916	80712
7241	449982	80651
7242	450048	80589
7243	450113	80528
7244	450172	80465
7245	450237	80404
7246	450303	80342
7247	450366	80280
7248	450430	80218
7249	450493	80156
7250	450573	80097
7251	450639	80036
7252	450701	79974
7253	450761	79911
7254	450822	79849
7255	450885	79787
7256	450949	79725
7257	451009	79662
7258	451077	79601
7259	451144	79540
7260	451205	79478
7261	451275	79417
7262	451335	79355
7263	451401	79293
7264	451462	79231
7265	451522	79168
7266	451582	79106
7267	451649	79044
7268	451713	78983
7269	451776	78921
7270	451839	78859
7271	451904	78797
7272	451970	78735
7273	451999	78668
7274	452059	78605
7275	452124	78543
7276	452189	78482
7277	452258	78421
7278	452335	78361
7279	452398	78299
7280	452464	78238
7281	452527	78176
7282	452590	78114
7283	452659	78053
7284	452719	77990
7285	452784	77929
7286	452846	77866
7287	452916	77806
7288	452981	77744
7289	453047	77682
7290	453109	77620
7291	453175	77559
7292	453241	77497
7293	453305	77436
7294	453367	77373
7295	453430	77311
7296	453495	77250
7297	453560	77188
7298	453623	77126
7299	453686	77064
7300	453756	77003
7301	453824	76942
7302	453886	76880
7303	453948	76818
7304	454008	76755
7305	454069	76693
7306	454138	76632
7307	454207	76571
7308	454279	76510
7309	454342	76448
7310	454404	76386
7311	454471	76325
7312	454541	76264
7313	454613	76204
7314	454684	76143
7315	454749	76081
7316	454810	76019
7317	454880	75958
7318	454952	75897
7319	455026	75837
7320	455093	75776
7321	455158	75714
7322	455217	75652
7323	455288	75591
7324	455347	75528
7325	455416	75467
7326	455482	75406
7327	455547	75344
7328	455615	75283
7329	455684	75222
7330	455748	75160
7331	455816	75099
7332	455881	75037
7333	455945	74975
7334	456007	74913
7335	456073	74851
7336	456141	74790
7337	456200	74727
7338	456264	74665
7339	456327	74603
7340	456392	74542
7341	456460	74481
7342	456516	74417
7343	456577	74355
7344	456638	74293
7345	456697	74230
7346	456760	74168
7347	456820	74105
7348	456884	74043
7349	456945	73981
7350	457010	73919
7351	457074	73858
7352	457137	73795
7353	457204	73734
7354	457272	73673
7355	457339	73612
7356	457407	73550
7357	457473	73489
7358	457539	73427
7359	457556	73358
7360	457619	73296
7361	457685	73234
7362	457749	73172
7363	457806	73109
7364	457868	73047
7365	457934	72985
7366	458000	72924
7367	458062	72862
7368	458125	72800
7369	458188	72738
7370	458250	72676
7371	458310	72613
7372	458373	72551
7373	458443	72490
7374	458516	72430
7375	458580	72368
7376	458638	72305
7377	458703	72243
7378	458772	72182
7379	458831	72119
7380	458897	72058
7381	458969	71997
7382	459036	71936
7383	459098	71874
7384	459156	71811
7385	459217	71748
7386	459277	71686
7387	459336	71623
7388	459398	71561
7389	459464	71499
7390	459525	71437
7391	459588	71375
7392	459647	71312
7393	459712	71251
7394	459775	71188
7395	459837	71126
7396	459901	71064
7397	459964	71002
7398	460035	70942
7399	460101	70880
7400	460159	70817
7401	460218	70754
7402	460283	70693
7403	460344	70630
7404	460412	70569
7405	460473	70507
7406	460532	70444
7407	460596	70382
7408	460660	70320
7409	460728	70259
7410	460792	70197
7411	460853	70135
7412	460916	70073
7413	460989	70012
7414	461057	69951
7415	461130	69890
7416	461190	69828
7417	461258	69767
7418	461323	69705
7419	461382	69642
7420	461440	69579
7421	461499	69517
7422	461557	69454
7423	461628	69393
7424	461685	69330
7425	461748	69268
7426	461807	69205
7427	461864	69142
7428	461927	69080
7429	461996	69019
7430	462067	68958
7431	462130	68896
7432	462189	68834
7433	462255	68772
7434	462322	68710
7435	462380	68648
7436	462438	68585
7437	462496	68522
7438	462558	68460
7439	462618	68397
7440	462678	68335
7441	462741	68273
7442	462804	68211
7443	462873	68150
7444	462943	68089
7445	463000	68026
7446	463068	67964
7447	463132	67902
7448	463198	67841
7449	463262	67779
7450	463323	67717
7451	463385	67654
7452	463446	67592
7453	463506	67529
7454	463575	67468
7455	463644	67407
7456	463705	67345
7457	463767	67282
7458	463784	67214
7459	463849	67152
7460	463921	67091
7461	463988	67030
7462	464054	66968
7463	464115	66906
7464	464182	66844
7465	464243	66782
7466	464306	66720
7467	464374	66658
7468	464433	66596
7469	464494	66534
7470	464568	66473
7471	464633	66411
7472	464693	66349
7473	464756	66287
7474	464820	66225
7475	464891	66164
7476	464951	66101
7477	465013	66039
7478	465076	65977
7479	465139	65915
7480	465202	65853
7481	465270	65792
7482	465337	65730
7483	465408	65669
7484	465468	65607
7485	465533	65545
7486	465597	65483
7487	465667	65422
7488	465726	65359
7489	465796	65298
7490	465859	65236
7491	465919	65173
7492	465983	65112
7493	466041	65049
7494	466106	64987
7495	466166	64924
7496	466224	64862
7497	466293	64800
7498	466354	64738
7499	466424	64677
7500	466487	64615
7501	466549	64553
7502	466611	64491
7503	466677	64429
7504	466744	64367
7505	466809	64305
7506	466869	64243
7507	466940	64182
7508	467004	64120
7509	467065	64058
7510	467125	63995
7511	467185	63933
7512	467248	63871
7513	467330	63811
7514	467405	63751
7515	467477	63690
7516	467539	63628
7517	467569	63561
7518	467638	63500
7519	467707	63439
7520	467708	63368
7521	467772	63306
7522	467833	63244
7523	467898	63182
7524	467953	63119
7525	468017	63057
7526	468087	62996
7527	468150	62934
7528	468217	62872
7529	468283	62810
7530	468350	62749
7531	468414	62687
7532	468476	62625
7533	468546	62564
7534	468610	62502
7535	468679	62440
7536	468740	62378
7537	468810	62317
7538	468879	62256
7539	468952	62195
7540	469012	62132
7541	469079	62071
7542	469139	62008
7543	469208	61947
7544	469278	61886
7545	469349	61825
7546	469414	61763
7547	469472	61700
7548	469536	61638
7549	469600	61576
7550	469668	61515
7551	469735	61453
7552	469800	61391
7553	469892	61333
7554	469952	61271
7555	470020	61209
7556	470087	61148
7557	470150	61086
7558	470222	61025
7559	470282	60962
7560	470347	60900
7561	470421	60839
7562	470486	60778
7563	470545	60715
7564	470606	60653
7565	470671	60591
7566	470735	60529
7567	470797	60467
7568	470869	60406
7569	470935	60344
7570	471006	60283
7571	471077	60222
7572	471146	60160
7573	471214	60099
7574	471283	60038
7575	471351	59976
7576	471428	59916
7577	471490	59854
7578	471556	59792
7579	471623	59730
7580	471697	59669
7581	471760	59607
7582	471826	59546
7583	471890	59484
7584	471958	59422
7585	472019	59360
7586	472088	59298
7587	472158	59237
7588	472219	59175
7589	472287	59113
7590	472345	59050
7591	472407	58988
7592	472469	58926
7593	472540	58865
7594	472603	58803
7595	472669	58741
7596	472735	58679
7597	472797	58617
7598	472859	58555
7599	472925	58493
7600	472994	58432
7601	473062	58370
7602	473122	58307
7603	473183	58245
7604	473249	58183
7605	473311	58121
7606	473370	58059
7607	473434	57996
7608	473499	57935
7609	473555	57872
7610	473614	57809
7611	473673	57746
7612	473735	57684
7613	473793	57621
7614	473856	57559
7615	473921	57497
7616	473989	57436
7617	474055	57374
7618	474115	57312
7619	474181	57250
7620	474239	57187
7621	474299	57125
7622	474360	57062
7623	474429	57001
7624	474496	56939
7625	474569	56878
7626	474632	56816
7627	474696	56754
7628	474764	56692
7629	474831	56631
7630	474895	56569
7631	474960	56507
7632	475032	56446
7633	475099	56384
7634	475107	56316
7635	475175	56254
7636	475240	56192
7637	475302	56130
7638	475367	56068
7639	475431	56006
7640	475490	55943
7641	475549	55881
7642	475611	55818
7643	475679	55757
7644	475745	55695
7645	475804	55632
7646	475867	55570
7647	475930	55508
7648	475993	55446
7649	476060	55384
7650	476122	55322
7651	476186	55260
7652	476254	55199
7653	476318	55136
7654	476380	55074
7655	476444	55012
7656	476511	54950
7657	476586	54890
7658	476646	54827
7659	476712	54765
7660	476777	54703
7661	476843	54642
7662	476916	54581
7663	476986	54519
7664	477056	54458
7665	477123	54396
7666	477194	54335
7667	477262	54274
7668	477325	54211
7669	477391	54149
7670	477452	54087
7671	477517	54025
7672	477587	53964
7673	477658	53903
7674	477722	53840
7675	477784	53778
7676	477847	53716
7677	477912	53654
7678	477983	53593
7679	478053	53532
7680	478117	53469
7681	478176	53407
7682	478243	53345
7683	478312	53284
7684	478368	53221
7685	478431	53159
7686	478490	53096
7687	478552	53034
7688	478612	52971
7689	478673	52909
7690	478742	52847
7691	478809	52786
7692	478869	52723
7693	478936	52661
7694	478997	52599
7695	479060	52537
7696	479121	52474
7697	479123	52406
7698	479193	52344
7699	479255	52282
7700	479319	52220
7701	479390	52159
7702	479450	52096
7703	479518	52034
7704	479580	51972
7705	479653	51911
7706	479718	51849
7707	479782	51787
7708	479784	51718
7709	479845	51656
7710	479905	51594
7711	479969	51532
7712	480035	51470
7713	480097	51407
7714	480165	51346
7715	480237	51285
7716	480305	51223
7717	480382	51162
7718	480446	51100
7719	480510	51038
7720	480575	50976
7721	480641	50914
7722	480709	50853
7723	480724	50786
7724	480788	50723
7725	480859	50662
7726	480917	50599
7727	480988	50538
7728	481054	50476
7729	481120	50414
7730	481178	50352
7731	481238	50289
7732	481305	50228
7733	481370	50166
7734	481432	50103
7735	481500	50042
7736	481563	49979
7737	481621	49917
7738	481690	49855
7739	481699	49788
7740	481761	49725
7741	481824	49663
7742	481887	49601
7743	481952	49539
7744	482016	49477
7745	482078	49415
7746	482141	49353
7747	482206	49291
7748	482267	49228
7749	482333	49166
7750	482392	49104
7751	482461	49042
7752	482528	48981
7753	482598	48919
7754	482663	48857
7755	482728	48795
7756	482731	48727
7757	482793	48665
7758	482853	48602
7759	482915	48540
7760	482975	48477
7761	483038	48415
7762	483103	48353
7763	483163	48291
7764	483232	48229
7765	483295	48167
7766	483365	48106
7767	483430	48044
7768	483489	47981
7769	483550	47919
7770	483618	47857
7771	483679	47795
7772	483742	47733
7773	483809	47671
7774	483869	47608
7775	483932	47546
7776	483995	47484
7777	484061	47422
7778	484127	47360
7779	484188	47298
7780	484251	47236
7781	484315	47174
7782	484379	47112
7783	484440	47049
7784	484504	46987
7785	484570	46926
7786	484636	46864
7787	484698	46801
7788	484761	46739
7789	484830	46678
7790	484895	46616
7791	484964	46554
7792	485027	46492
7793	485087	46430
7794	485148	46367
7795	485212	46305
7796	485276	46243
7797	485279	46175
7798	485342	46113
7799	485411	46051
7800	485476	45989
7801	485536	45927
7802	485599	45865
7803	485669	45803
7804	485732	45741
7805	485796	45679
7806	485860	45617
7807	485925	45555
7808	485998	45494
7809	486062	45432
7810	486130	45370
7811	486196	45308
7812	486265	45246
7813	486331	45185
7814	486409	45124
7815	486474	45062
7816	486538	45000
7817	486603	44938
7818	486676	44877
7819	486746	44815
7820	486811	44753
7821	486875	44691
7822	486942	44629
7823	487008	44567
7824	487078	44506
7825	487148	44444
7826	487218	44383
7827	487288	44321
7828	487353	44259
7829	487413	44197
7830	487476	44134
7831	487540	44072
7832	487606	44010
7833	487672	43949
7834	487739	43887
7835	487807	43825
7836	487871	43763
7837	487934	43701
7838	487998	43639
7839	488061	43576
7840	488077	43510
7841	488140	43448
7842	488204	43386
7843	488272	43324
7844	488334	43262
7845	488397	43200
7846	488457	43137
7847	488523	43075
7848	488584	43013
7849	488651	42951
7850	488713	42889
7851	488785	42827
7852	488852	42766
7853	488916	42703
7854	488984	42642
7855	489044	42579
7856	489112	42517
7857	489171	42455
7858	489232	42393
7859	489237	42325
7860	489299	42263
7861	489360	42201
7862	489422	42138
7863	489490	42077
7864	489560	42015
7865	489624	41953
7866	489683	41891
7867	489740	41828
7868	489805	41766
7869	489870	41704
7870	489936	41642
7871	490005	41580
7872	490071	41518
7873	490138	41456
7874	490197	41394
7875	490254	41331
7876	490316	41269
7877	490377	41207
7878	490438	41144
7879	490501	41082
7880	490567	41020
7881	490627	40958
7882	490689	40895
7883	490751	40833
7884	490811	40771
